"cohort_month","months_since_cohort","active_customers","cohort_size","retention_rate"
"2011-07-01 00:00:00","32","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","33","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","34","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","35","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","36","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","37","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","38","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","39","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","40","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","41","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","42","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","43","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","44","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","45","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","46","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","47","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","48","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","49","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","50","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","51","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","52","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","53","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","54","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","55","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","56","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","57","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","58","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","59","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","60","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","61","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","62","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","63","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","64","89","89","1.00000000000000000000"
"2011-07-01 00:00:00","65","89","89","1.00000000000000000000"
"2011-08-01 00:00:00","0","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","1","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","2","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","3","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","4","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","5","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","6","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","7","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","8","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","9","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","10","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","11","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","12","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","13","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","14","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","15","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","16","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","17","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","18","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","19","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","20","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","21","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","22","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","23","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","24","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","25","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","26","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","27","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","28","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","29","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","30","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","31","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","32","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","33","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","34","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","35","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","36","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","37","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","38","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","39","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","40","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","41","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","42","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","43","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","44","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","45","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","46","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","47","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","48","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","49","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","50","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","51","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","52","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","53","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","54","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","55","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","56","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","57","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","58","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","59","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","60","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","61","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","62","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","63","76","76","1.00000000000000000000"
"2011-08-01 00:00:00","64","76","76","1.00000000000000000000"
"2011-09-01 00:00:00","0","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","1","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","2","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","3","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","4","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","5","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","6","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","7","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","8","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","9","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","10","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","11","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","12","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","13","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","14","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","15","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","16","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","17","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","18","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","19","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","20","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","21","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","22","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","23","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","24","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","25","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","26","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","27","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","28","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","29","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","30","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","31","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","32","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","33","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","34","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","35","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","36","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","37","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","38","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","39","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","40","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","41","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","42","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","43","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","44","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","45","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","46","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","47","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","48","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","49","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","50","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","51","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","52","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","53","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","54","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","55","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","56","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","57","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","58","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","59","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","60","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","61","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","62","80","80","1.00000000000000000000"
"2011-09-01 00:00:00","63","80","80","1.00000000000000000000"
"2011-10-01 00:00:00","0","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","1","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","2","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","3","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","4","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","5","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","6","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","7","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","8","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","9","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","10","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","11","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","12","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","13","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","14","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","15","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","16","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","17","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","18","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","19","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","20","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","21","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","22","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","23","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","24","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","25","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","26","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","27","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","28","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","29","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","30","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","31","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","32","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","33","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","34","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","35","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","36","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","37","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","38","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","39","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","40","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","41","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","42","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","43","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","44","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","45","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","46","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","47","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","48","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","49","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","50","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","51","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","52","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","53","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","54","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","55","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","56","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","57","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","58","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","59","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","60","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","61","72","72","1.00000000000000000000"
"2011-10-01 00:00:00","62","72","72","1.00000000000000000000"
"2011-11-01 00:00:00","0","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","1","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","2","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","3","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","4","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","5","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","6","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","7","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","8","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","9","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","10","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","11","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","12","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","13","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","14","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","15","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","16","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","17","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","18","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","19","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","20","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","21","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","22","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","23","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","24","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","25","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","26","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","27","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","28","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","29","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","30","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","31","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","32","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","33","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","34","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","35","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","36","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","37","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","38","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","39","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","40","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","41","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","42","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","43","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","44","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","45","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","46","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","47","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","48","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","49","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","50","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","51","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","52","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","53","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","54","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","55","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","56","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","57","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","58","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","59","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","60","70","70","1.00000000000000000000"
"2011-11-01 00:00:00","61","70","70","1.00000000000000000000"
"2011-12-01 00:00:00","0","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","1","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","2","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","3","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","4","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","5","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","6","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","7","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","8","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","9","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","10","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","11","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","12","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","13","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","14","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","15","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","16","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","17","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","18","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","19","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","20","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","21","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","22","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","23","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","24","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","25","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","26","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","27","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","28","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","29","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","30","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","31","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","32","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","33","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","34","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","35","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","36","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","37","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","38","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","39","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","40","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","41","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","42","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","43","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","44","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","45","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","46","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","47","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","48","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","49","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","50","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","51","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","52","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","53","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","54","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","55","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","56","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","57","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","58","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","59","76","76","1.00000000000000000000"
"2011-12-01 00:00:00","60","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","0","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","1","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","2","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","3","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","4","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","5","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","6","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","7","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","8","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","9","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","10","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","11","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","12","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","13","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","14","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","15","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","16","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","17","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","18","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","19","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","20","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","21","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","22","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","23","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","24","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","25","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","26","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","27","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","28","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","29","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","30","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","31","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","32","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","33","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","34","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","35","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","36","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","37","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","38","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","39","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","40","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","41","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","42","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","43","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","44","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","45","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","46","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","47","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","48","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","49","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","50","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","51","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","52","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","53","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","54","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","55","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","56","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","57","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","58","76","76","1.00000000000000000000"
"2012-01-01 00:00:00","59","76","76","1.00000000000000000000"
"2012-02-01 00:00:00","0","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","1","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","2","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","3","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","4","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","5","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","6","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","7","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","8","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","9","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","10","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","11","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","12","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","13","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","14","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","15","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","16","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","17","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","18","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","19","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","20","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","21","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","22","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","23","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","24","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","25","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","26","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","27","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","28","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","29","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","30","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","31","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","32","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","33","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","34","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","35","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","36","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","37","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","38","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","39","60","60","1.00000000000000000000"
"2012-02-01 00:00:00","40","60","60","1.00000000000000000000"
